age,monthly_income,employment_type,digital_txn_count,bill_payment_score,mobile_usage_score,repayment_status
26,57960,1,135,0.7344924006110509,0.5488153301632129,1
44,43014,2,132,0.8649685594304802,0.9061606345318933,1
40,46152,0,75,0.536349627899556,0.9127266260883976,1
57,32250,1,190,0.2890497329457792,0.05476377752582551,0
40,25229,0,128,0.35131554525317554,0.07989940095189352,0
32,56729,1,14,0.342889329596056,0.2451190571723435,0
53,53137,1,88,0.32667810380951223,0.2550594524694749,0
48,21475,2,165,0.2429096718216498,0.09488917523925111,0
28,58386,2,169,0.608867094629233,0.3884633411734405,1
21,51412,0,127,0.9004053185650672,0.5877253926912872,1
57,48876,2,173,0.30708241308334117,0.5781622005994637,0
42,34011,1,180,0.18669429746141208,0.5434296812585927,0
26,13128,1,25,0.8385776663714248,0.3386719248874972,0
41,55227,0,60,0.7417833308897033,0.7064556853165807,1
52,37450,0,122,0.9308370315599105,0.8264839409810714,1
55,23897,1,66,0.16551973560490962,0.34627426647740844,0
35,13168,2,181,0.14425131411659153,0.08553535929946199,0
25,11861,2,149,0.5414293943049967,0.2963302510918565,0
26,46758,0,25,0.6144336548350953,0.13736865457490277,1
45,18750,0,82,0.48017344185958954,0.46735872722718086,1
49,21988,1,107,0.5989666363238755,0.15593515131607827,1
27,7979,1,110,0.18037976887507134,0.4628447576579773,0
33,28524,0,59,0.47961375416408336,0.22100289232464776,1
58,12065,1,38,0.6580925609396678,0.738731105462403,0
38,42684,0,122,0.4327064492487037,0.027568240835845637,1
22,28184,0,35,0.6794473358165979,0.5547463038319256,1
28,38365,2,20,0.4511912805538396,0.1694882749200567,1
31,28704,0,168,0.33359958084227725,0.0009918644696270684,0
53,10622,1,117,0.30360504708709235,0.8692000880648071,0
58,23261,2,47,0.410902058988588,0.6715277878140676,1
47,49932,2,25,0.023089622682200828,0.0989428220505234,0
40,33419,1,190,0.6685251384461137,0.6640723676838556,1
32,39467,1,35,0.8451056409802619,0.6116473327375985,1
51,30605,1,151,0.3546270944431186,0.47335668704320333,0
47,34171,0,127,0.046033136141718556,0.419258098425614,0
52,27164,2,148,0.9867755973855576,0.8870697629157349,1
30,54868,0,145,0.26369825545106695,0.24514801989745127,0
23,51197,0,14,0.126621121690773,0.3983100570133833,0
47,18796,0,78,0.36975250797302794,0.32911541289482726,0
55,41854,0,133,0.7385570406335566,0.7712010290366336,1
51,36320,2,170,0.2939165968905657,0.9164653062325394,0
35,5665,2,158,0.5747032039194878,0.8497816987402305,0
36,37694,0,27,0.4155599944371422,0.7977039302997685,1
33,29230,1,135,0.11776399227661849,0.9867899455700829,0
55,27995,2,156,0.33028701249211023,0.6971445504103851,0
31,31784,0,148,0.7248705057140666,0.7510537912135338,1
41,19605,1,119,0.6120038973314457,0.982802539705019,1
31,22463,1,87,0.11977837988356099,0.006990785399174082,0
50,13419,0,185,0.16332240971430856,0.634048376436365,0
55,52952,2,187,0.6407333593074455,0.7389715319532896,1
42,38837,1,177,0.8134154143208688,0.917827053757195,1
58,10263,2,30,0.34947449595816926,0.8838443041843428,0
51,53877,2,46,0.5953107518434502,0.8419606812337943,1
34,45719,1,33,0.17064358875210528,0.9457912719417038,0
44,50687,0,1,0.31137633690532385,0.5373791879137075,0
52,39131,1,105,0.0202702056730526,0.006920095584826758,0
56,42276,1,194,0.7682759477995226,0.011054398697009526,1
52,39523,2,93,0.4010098197729668,0.5446390556178581,1
35,5519,0,71,0.8161255736539539,0.4352722388639413,0
55,59615,2,51,0.7083729960227263,0.4512450533654485,1
23,36106,1,134,0.8287442657284769,0.400404737210037,1
36,49504,0,146,0.2856586695828828,0.9177258090912357,0
25,15514,0,89,0.18510873042784526,0.3591703511697899,0
41,52456,0,91,0.9719056826516705,0.8562269417630832,1
30,12233,0,142,0.7173277870408695,0.9028647937916409,0
39,6102,0,77,0.8340422679266704,0.4995017699989548,0
45,5597,1,175,0.013133373709933727,0.4469380373650883,0
24,51715,1,124,0.35446162029588657,0.7610206042154468,0
49,24657,1,141,0.7428166905773317,0.7079715076398824,1
39,50009,2,130,0.07798283298998332,0.32853511659620593,0
22,43549,0,49,0.5673399295689356,0.10254812592464657,1
30,48565,0,92,0.4290727674550032,0.26485240018248035,1
45,11256,1,123,0.017616507141107296,0.13102850581229897,0
40,48148,0,53,0.23597557711945139,0.29473227577669137,0
39,34401,2,133,0.2847919890667142,0.26182156558079905,0
43,46548,0,176,0.11185994634632246,0.6377114238867135,0
44,11554,0,150,0.6315369097426604,0.9544960284547797,0
31,17664,2,77,0.24239787625188902,0.6857437323304836,0
54,47367,1,77,0.27761949961938837,0.9266494080645696,0
48,53279,1,19,0.8982385982001474,0.7841322586084434,1
25,29386,0,90,0.46712309269313945,0.7278776220711732,1
25,9846,2,187,0.39212814696927234,0.4140619402133414,0
41,31205,1,98,0.7238710383147172,0.32479450286336864,1
32,30570,1,172,0.9096137968829121,0.8462773724729192,1
24,35255,1,188,0.025036336237443835,0.9053932329290053,0
40,26182,0,55,0.4482388465553965,0.451882493650932,1
58,44373,2,1,0.6107813560779473,0.009063098186644414,0
45,48019,0,104,0.3185630981259896,0.7925310589064705,0
34,21043,1,172,0.7724077221232417,0.28506884047229164,1
31,50532,2,167,0.9714770702702739,0.009887865016920738,1
52,40754,0,111,0.9434273662502832,0.8049885589761221,1
31,5400,1,23,0.2659825393799419,0.5174141888168982,0
38,24239,1,156,0.226338278437486,0.6852107463384691,0
47,15416,0,194,0.9574905310212211,0.9146898211444775,1
38,8412,1,108,0.4586284874314659,0.5411738301381054,0
43,21440,1,67,0.20829772308469174,0.5031940725789658,0
31,29406,2,113,0.7069969636304182,0.2906621213482635,1
41,6875,1,193,0.28442032390379157,0.3051938344399526,0
25,58695,0,83,0.26724697507105233,0.7965420660296458,0
43,42066,2,181,0.8792490430777847,0.44902924558593704,1
45,41536,0,180,0.16247915337690344,0.1635262086081204,0
30,10752,1,48,0.06439294646623639,0.09452876400049559,0
42,26217,2,31,0.26918644017168725,0.47292011686177937,0
39,17489,2,60,0.6069454128382038,0.46495502361773045,1
21,6353,2,169,0.12308785340327055,0.653458278205396,0
27,31986,2,128,0.47159467227679375,0.4710674777451407,1
24,26371,0,190,0.6273371104253198,0.14347570413421473,1
21,44365,1,101,0.8487369925931739,0.5078028847985135,1
35,19691,1,34,0.22986959120225436,0.9067894038860251,0
32,9311,2,50,0.8173463233827895,0.15944141162021241,0
42,53075,1,198,0.23490626113123858,0.689754640977749,0
42,15794,0,44,0.6767665412396405,0.5938592649655265,1
37,7934,1,76,0.4306735714824551,0.7485857267118027,0
49,21406,0,112,0.11468124237867017,0.15060027342759275,0
34,15394,0,64,0.7142634628218487,0.9416053369059946,1
40,55361,1,13,0.2177626185490178,0.6209664277671586,0
53,31872,0,92,0.17662342602459147,0.8470711376911368,0
35,46708,0,130,0.3583229285893832,0.2466067636802356,0
32,54956,0,23,0.6532902447594835,0.7394128893979616,1
40,46093,0,64,0.2339964787906278,0.781030704333919,0
50,25800,2,175,0.18366153878188574,0.39743527238707566,0
58,48397,1,137,0.009953625713364334,0.3839534528834221,0
23,42909,2,12,0.4716430971017236,0.6577962650257493,1
48,26352,0,141,0.4286455693151827,0.09340768176021597,1
46,41439,1,99,0.23386774363737628,0.7356241502175089,0
50,33312,0,137,0.05365216400969075,0.042886759839410926,0
33,45060,1,167,0.4292558745958369,0.19059030112082598,1
33,20438,2,150,0.7882051110716313,0.6641437572413672,1
22,28385,1,98,0.715282131327177,0.09832366709196383,1
57,49999,0,54,0.8607948898601703,0.97184209147679,1
58,23482,1,62,0.009582687713155624,0.8683962094619007,0
22,37471,1,70,0.9664193168045985,0.6263023324067365,1
56,52279,2,169,0.34141225262744834,0.8190574556693498,0
46,48877,0,98,0.9903977960919648,0.8875800485895678,1
31,46212,1,65,0.25261946060177465,0.25947564957181846,0
28,59213,2,78,0.4715363875782448,0.8494115879493195,1
42,53373,1,72,0.35392767657530366,0.1947937836376018,0
40,18026,0,46,0.3557607149943026,0.41334226414881536,0
28,47089,1,80,0.8422820987482158,0.5582596312485993,1
49,24648,1,125,0.7464189397373387,0.7138909630740324,1
46,10435,1,51,0.9921514352300481,0.030141317722528038,0
50,13493,1,145,0.6135146827175125,0.290509412778189,0
37,11691,0,145,0.46325660439450267,0.6085190982103903,0
40,7763,2,151,0.09007386294689113,0.35736867914911874,0
36,25389,2,22,0.9965614195138568,0.7750250556294934,1
27,36498,1,139,0.5515306529322829,0.6516521611507162,1
36,41009,0,150,0.7004774696901418,0.23440145372373578,1
47,40825,0,20,0.4067423871913114,0.14592897959233309,1
43,21934,0,63,0.5477157081792359,0.6290469935870504,1
44,10574,0,71,0.9425777318928872,0.4504673277047577,0
29,43179,0,161,0.16641943793160274,0.1689570411013186,0
55,6587,0,129,0.2923725843302546,0.32637420531837735,0
40,47782,1,68,0.15205972777803234,0.3030467483185866,0
57,43688,2,158,0.7922159038047747,0.1081319723393751,1
37,59412,2,67,0.06204526042182956,0.5469090192652281,0
51,16688,1,197,0.0816316498513383,0.7636486339125541,0
28,9409,2,146,0.2984941127873687,0.575466888852987,0
35,10783,0,127,0.5141881809210113,0.8262913649373523,0
51,38480,0,106,0.40627480055958654,0.12756854721543132,1
50,31751,2,108,0.04481631067080727,0.4356118578222239,0
40,43174,0,71,0.9574915578709515,0.6094151036580991,1
59,17041,0,102,0.9528695203580837,0.6760015609419073,1
32,28227,2,140,0.2793563232407599,0.695786306423427,0
37,40201,1,64,0.7315256152685815,0.728965427097881,1
50,41069,2,133,0.5785754113832238,0.6514298121960167,1
49,21654,2,198,0.23747669500562407,0.09422808894086765,0
39,31370,2,111,0.26217155174161544,0.6953056776022964,0
31,34482,2,154,0.49115317431045047,0.7247826567743876,1
54,16586,1,78,0.4192369414973601,0.9934799343336271,1
27,55231,1,179,0.29122932823126424,0.693362436701126,0
54,10322,0,125,0.8075115963051489,0.6868303957515489,0
40,18932,0,120,0.4814629176373849,0.514813290181972,1
58,34299,2,86,0.6548480623891278,0.8679229085851139,1
44,30179,0,47,0.18927350016787547,0.9968347619611583,0
30,10257,1,87,0.5335076625164867,0.7790448701974321,0
52,51501,0,67,0.3179760494466215,0.6125003778578084,0
35,51136,0,171,0.5264136103948782,0.07895482693156819,1
57,14777,0,100,0.7808258334109281,0.7267391317296276,0
40,16249,2,16,0.7689132100912617,0.7085615685819504,1
23,26390,0,37,0.3542206780342759,0.7755681478094317,0
57,25369,1,137,0.6942771170796391,0.12455538839948932,1
28,17881,1,53,0.941289950394277,0.6537325001261435,1
43,14587,1,133,0.6256693299249064,0.29572390495167467,0
31,33264,1,133,0.14841012338263715,0.7602712434028337,0
28,13791,0,51,0.6797086292790951,0.24037395403146622,0
49,46473,2,14,0.10490438634931132,0.6839786768204107,0
50,27375,1,67,0.8721104087930271,0.2949929469839797,1
30,27611,1,184,0.5166604958019403,0.008994292817431138,1
59,47026,2,111,0.3851407363115795,0.6333579119730954,0
48,12833,2,183,0.05700659464969238,0.11326908315892237,0
56,57038,1,103,0.3807837345921097,0.6592914727882141,0
33,52013,1,6,0.9032066679157894,0.9256094483569375,0
52,56805,2,50,0.02098299628630318,0.9692459342110903,0
56,20754,1,57,0.4746481577818049,0.23592308732761258,1
57,47048,1,191,0.9311580911106223,0.8092532276506549,1
46,17577,0,108,0.3948409997650211,0.3535532768724403,0
42,36095,2,110,0.4281756874621504,0.9004570727479824,1
24,26248,0,153,0.5785600551991199,0.7874895686293738,1
51,40282,0,185,0.4629373335771835,0.07392171664576364,1
38,41737,2,30,0.16860169123755242,0.4071369938772773,0
58,57436,0,193,0.018555539069860405,0.3373178260096741,0
44,36891,1,91,0.6098116579787016,0.785181020723277,1
43,29124,0,105,0.9208065870078121,0.4102857106531591,1
42,9566,2,12,0.10636413302716563,0.6845883976530838,0
22,7196,1,145,0.21095271925275338,0.6024352555904404,0
51,36115,1,118,0.3702294858249735,0.9756387190976338,0
31,54941,1,140,0.8087422290211197,0.9377849568016149,1
48,24859,1,114,0.2692603164709776,0.4276995147387187,0
52,16345,0,151,0.8820544042787685,0.7235782116411493,1
25,39077,0,56,0.05495787465006641,0.8294600939812218,0
58,5864,1,125,0.9409566212589349,0.8988857538621452,0
30,17055,2,156,0.5607470778737649,0.06813426377648368,1
44,43157,1,183,0.6587776784877045,0.3020787992734968,1
55,24747,0,53,0.3676895225363531,0.3202300409685218,0
43,49484,1,132,0.7819942855110603,0.4344459512198786,1
37,16978,0,162,0.16656625008440606,0.16926475071541902,0
21,29599,1,18,0.04891182527848703,0.4962058799500081,0
51,40771,2,182,0.39551694310755714,0.6632143272984561,0
51,51942,1,76,0.8536957139810395,0.4973639202167177,1
54,51540,2,68,0.7549268366376947,0.6657930951976158,1
29,22615,2,43,0.517155970488958,0.0664416318179003,1
42,45727,1,37,0.5721377471653535,0.8759873317074103,1
33,49748,2,61,0.12989282629875543,0.9390691921010684,0
45,56863,2,21,0.8406815086175822,0.6179074241186486,1
38,44349,0,72,0.7869596829641969,0.881390998636897,1
32,34377,0,167,0.6564703938869427,0.13144601664821243,1
37,35031,2,153,0.46619103632893844,0.7974489200763102,1
35,54573,1,124,0.9644592682795124,0.11914819347259398,1
35,47733,2,4,0.8790319718764711,0.4080102314975367,0
35,16760,1,53,0.6444304935146186,0.32381853455827503,1
59,52690,0,85,0.3718009977172879,0.5855918252204543,0
33,38714,1,176,0.6180222786815124,0.30151453523953353,1
37,30762,2,2,0.5754409265306654,0.6373136296671327,0
52,55986,2,37,0.3942419878349164,0.36738728915195784,0
29,39332,2,141,0.3066739716880761,0.8607903810304645,0
40,45100,2,174,0.4070107922373224,0.6338838402196115,1
46,9944,2,141,0.5739114060333979,0.21529829732144612,0
47,53825,1,72,0.4281348447110944,0.33612942202808704,1
41,18877,2,37,0.26357448820138385,0.8474208876266558,0
38,34990,0,191,0.7609633177608087,0.3864797499874585,1
33,47907,2,171,0.5314674959574129,0.5357990655656452,1
36,39076,1,124,0.06767516322559997,0.6489419359523327,0
29,57138,2,69,0.3683165056261255,0.34780964958591676,0
32,54538,2,64,0.8849134572119935,0.2939786307580683,1
58,8258,1,24,0.7552365311999519,0.4752549026080286,0
39,36629,2,15,0.3232467839440071,0.2148809720927891,0
27,42579,1,14,0.9381831520445091,0.2842105869190634,1
55,27958,2,130,0.07660290835821015,0.062078484032036085,0
38,44465,0,194,0.9612347038921889,0.30397027597100545,1
36,25317,2,36,0.24570509248467565,0.3207040933635693,0
59,20775,1,182,0.009094180302419264,0.9618331662913197,0
24,16039,0,124,0.4338080365183268,0.5897288254658801,1
45,34097,1,112,0.35897042968700865,0.7873824254158056,0
52,39207,2,165,0.5390890052067938,0.04537725278032245,1
33,27553,0,190,0.7967728605698454,0.10653669360837192,1
37,49402,1,0,0.8424308021504471,0.8145369608625923,0
57,58632,0,70,0.4012299996116918,0.6235495494176357,1
26,5055,0,102,0.4298457437063502,0.1909820305402029,0
39,57476,1,18,0.14817773032947368,0.40479540586173823,0
33,28161,0,51,0.047547608881163494,0.5386724999816228,0
46,37873,1,117,0.6412149902350247,0.8436098291374418,1
34,40969,0,157,0.06443762555269228,0.06041199169449418,0
51,20184,0,106,0.7338301194214559,0.5967222893673624,1
24,5669,0,54,0.5390901450222475,0.7170359215866839,0
59,17663,2,13,0.1985829782260834,0.9778918579104594,0
28,30318,2,12,0.5395229435126496,0.8071600782921844,1
45,38734,1,83,0.18299771660209885,0.2762273135652734,0
33,21691,0,89,0.438737207510412,0.7095791938782651,1
52,23522,1,26,0.7995603162422289,0.7632778849269771,1
58,16656,2,88,0.4619192934106374,0.7297354999183951,1
58,20893,2,136,0.14869931829754823,0.82014406795187,0
48,50857,2,40,0.7238286818229451,0.9037299762136376,1
50,21493,2,47,0.18676841627000884,0.09842986898934025,0
23,8632,1,11,0.7385498743701094,0.10476385768111884,0
48,35336,0,137,0.4793522892158333,0.796399988770646,1
23,28112,1,5,0.4537417590943016,0.2523724765214709,0
54,43452,0,161,0.8514350378574748,0.05854142195007794,1
36,18266,2,179,0.7086035243406688,0.4012291809806058,1
42,56067,0,40,0.03291079695493926,0.8198769118260781,0
52,21940,2,5,0.2961743146016024,0.12656502381398038,0
58,29003,1,129,0.8709206608498986,0.6718419718044675,1
28,37872,0,14,0.01832616854519864,0.0036158617715676966,0
28,39815,1,144,0.5452534462619704,0.10973744721244993,1
26,35869,2,15,0.7278256691739439,0.35085034576848684,1
34,54297,1,155,0.6218560854845758,0.08360228102441403,1
52,22257,2,84,0.7605322021044364,0.8459016674371129,1
55,21682,2,199,0.7256918489147458,0.8640705031454688,1
30,24622,2,9,0.6920306951531133,0.7555707030995242,0
23,35408,1,137,0.8215398609256521,0.24247963139561746,1
32,13837,1,137,0.6456906684495384,0.5232470752399798,0
51,20407,0,155,0.40241849425698206,0.1841885255233714,1
49,34309,0,151,0.47190910991458757,0.2812784500731108,1
25,11382,1,18,0.7167247826814506,0.5160052921737911,0
45,32654,1,67,0.8763060296667939,0.7350138084607978,1
51,23895,1,183,0.2722188008397757,0.09465438039363916,0
41,38551,1,194,0.34207679597107077,0.29669669762808615,0
40,26376,2,41,0.9307393963624127,0.9266213485719222,1
59,5370,2,139,0.5785117924094454,0.42912331778188817,0
42,53676,2,145,0.17896181713500103,0.9388696739093144,0
24,5486,1,150,0.6636951389123827,0.9914005415521356,0
33,28762,2,83,0.9907621555393796,0.5266598261114159,1
40,31613,2,133,0.8234535644704001,0.28804400978485056,1
33,52268,0,52,0.7457411365514027,0.790776808572579,1
37,8196,0,97,0.20804665426626923,0.15931073552501496,0
56,47320,2,41,0.8761397846840072,0.2520468596720705,1
53,58439,2,193,0.5257888435355464,0.7848799094992822,1
21,34401,2,29,0.8892900220719556,0.4336459247320299,1
35,40029,1,8,0.3298278294248793,0.20153793698766675,0
33,15813,0,169,0.06205105263543276,0.6511257449523244,0
37,46916,0,33,0.4759759686597461,0.7327618613816829,1
44,13572,0,167,0.26983760481787766,0.12507123945056908,0
28,52776,2,87,0.7152292897762982,0.27698025997493414,1
47,33225,1,144,0.9571065528560324,0.22127675537223324,1
43,50853,0,156,0.6909741511515639,0.37985462876245213,1
28,54390,0,49,0.8869339297092035,0.7634448955760644,1
28,37275,1,75,0.45302401360120637,0.7137081022743242,1
46,11843,2,176,0.7716407371953017,0.662523910383704,0
33,6105,2,188,0.8430434366717035,0.0062855458685912025,0
59,55538,0,45,0.7108756275835424,0.14214331338038944,1
57,48209,0,45,0.5077772860695646,0.22329754910206678,1
48,36639,1,125,0.625866109615368,0.2719558460388496,1
45,47487,0,16,0.7005069956788803,0.1464265416489,1
36,23051,1,65,0.2530844032214269,0.41031555147388965,0
22,33708,0,103,0.8095792609149848,0.07518058501402591,1
38,40459,0,4,0.9503245389672733,0.7500221903877807,0
37,16864,0,122,0.465239315179936,0.787720787296105,1
50,39764,2,181,0.7010671831098774,0.5742666896008981,1
59,6425,1,124,0.737025905790354,0.08970487704196783,0
33,54146,1,111,0.6622475475214803,0.890083169546758,1
52,11849,2,15,0.5471151083286355,0.9656358287081145,0
49,41015,2,80,0.8816479545748106,0.20236356032178937,1
50,23976,2,90,0.44892670926889444,0.7046398194407197,1
38,39258,1,134,0.06110295648660358,0.8419386306424858,0
33,55376,0,135,0.8445563757121602,0.5398435225427023,1
41,56739,2,71,0.6739812723165507,0.32332309952674887,1
50,57216,2,95,0.8492586264996466,0.47855871508035264,1
41,52078,2,110,0.1385474424446943,0.512268750784452,0
